id,original_title,budget,revenue,original_language,status,release_date,overview,tagline,list_keywords,primary_genre,list_genres,list_productioin_countries,num_production_companies,num_productioin_countries,list_spoken_languages,num_spoken_languages,popularity,vote_average,vote_count,runtime,animated,movie_id,title,movie_director,crew_size,cast_size,year
198062,Coffee Town,0,0,en,Released,2013-07-09,Three thirty-something friends band together when their carefree existence is threatened., ,"['coffee shop', 'slacker', 'thirty something', 'carefree']",Comedy,['Comedy'],['United States of America'],0,1,['English'],1,2.253589,6.7,45,87.0,0,198062,Coffee Town,Brad Copeland,6,11,2013
188652,The Ghastly Love of Johnny X,0,0,en,Released,2013-04-26,"A truly mad concoction, blending 1950s juvenile delinquents, sci-fi melodrama, song-and-dance, and a touch of horror, everything in just the right combination to create an engaging big screen spectacle! This curious and curiously entertaining story involves one Jonathan Xavier and his devoted misfit gang who, incidentally, have been exiled to Earth from the far reaches of outer space. Johnny's former girlfriend Bliss has left him and stolen his Resurrection Suit, a cosmic, mind-bending uniform that gives the owner power over others. Along the way, there will be several highly stylized musical numbers, lots of genuinely humorous dialogue, and a wacky plot-twist or two, all beautifully captured on the very last of Kodak's black-and-white Plus-X film stock.",They Sing! They Dance! They're Juvenile Delinquents from Outer Space!,[],Comedy,"['Comedy', 'Fantasy', 'Music']",[],0,0,['English'],1,0.209475,6.6,8,106.0,0,188652,The Ghastly Love of Johnny X,Paul Bunnell,2,7,2013
174311,All Is Bright,0,0,en,Released,2013-09-10,"Two French Canadian ne’er-do-wells travel to New York City with a scheme to a get rich quick selling Christmas trees. Easygoing charmer Rene (Paul Rudd) clashes with misanthropic ex-con Dennis (Paul Giamatti), whose wife Rene just stole. Still, this odd couple must make an honest go of it in this fresh buddy comedy co-starring Sally Hawkins, by the director of the indie breakout hit Junebug.",All is busted. All is broke. All is bitter. All is BRIGHT.,"['christmas tree', 'salesman', 'french canadian']",Comedy,"['Comedy', 'Drama']",['United States of America'],3,1,['English'],1,3.613577,5.3,36,107.0,0,174311,All Is Bright,Phil Morrison,16,12,2013
12602,Die Schlangengrube und das Pendel,0,0,de,Released,1967-10-05,"In the Olden Tymes, Count Regula is drawn and quartered for killing twelve virgins in his dungeon torture chamber. Thirty-five years later, he comes back to seek revenge on the daughter of his intended thirteenth victim and the son of his prosecutor in order to attain immortal life.",UNBELIEVABLE! Until You See It With Your Own Eyes!,"['snake', 'cut-off arm', 'pit', 'revitalization', 'descendant', 'count', 'surrealism']",Mystery,"['Mystery', 'Horror', 'History']",['Germany'],1,1,['Deutsch'],1,1.296784,6.3,12,85.0,0,12602,The Torture Chamber of Dr. Sadism,Harald Reinl,9,7,1967
153795,Straight A's,7000000,0,en,Released,2013-01-16,"Pressured by his deceased mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to Shreveport.", ,"['brother brother relationship', 'drug addiction', 'sister-in-law']",Comedy,"['Comedy', 'Drama']",['United States of America'],3,1,['English'],1,4.508290000000001,5.2,46,88.0,0,153795,Straight A's,James Cox,5,11,2013
17768,A Funny Thing Happened on the Way to the Forum,0,0,en,Released,1966-10-16,A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom.,Something for Everyone!,"['virgin', 'ancient rome', 'freedom', 'sondheim', 'slave', 'based on stage musical', 'slave owner']",Comedy,"['Comedy', 'Music']","['United Kingdom', 'United States of America']",2,2,['English'],1,8.902102000000001,6.1,24,99.0,0,17768,A Funny Thing Happened on the Way to the Forum,Richard Lester,24,16,1966
13516,Slacker Uprising,0,0,en,Released,2007-09-27,"Slacker Uprising is a movie of Michael Moore's tour of colleges in swing states during the 2004 election, with a goal to encourage 18–29 year olds to vote, and the response it received. The film is a re-edited version of Captain Mike Across America, which played at the Toronto International Film Festival in 2007. It is one of the first feature length films made by a known director to be released as a free and legal download online. The free download is only available to those residing in the United States and Canada. The film was also made available free for online viewing and download on the Lycos Cinema platform as well as iTunes and blip.tv. It had a one-night-only run at the Michigan Theater, where Michael Moore spoke briefly. The film is available in DVD format. Slacker Uprising features live performances or appearances by Eddie Vedder, Roseanne Barr, Joan Baez, Tom Morello, R.E.M., Steve Earle, and Viggo Mortensen. The original score is by Anti-Flag.", ,['presidential elections'],Documentary,['Documentary'],['United States of America'],0,1,['English'],1,1.619635,5.9,10,102.0,0,13516,Slacker Uprising,Michael Moore,5,27,2007
98549,The Legend of Hell's Gate: An American Conspiracy,0,0,en,Released,2011-03-03,"In 1870s Texas, a ruthless bounty hunter and an Irish desperado flee the law with a young criminal claiming to possess a treasure more valuable than gold. Crossing paths with some of the West’s most notorious figures, the three outlaws fight for their lives in the pursuit of fame and fortune. Fueled by an ensemble cast and inspired by actual events, THE LEGEND OF HELL’S GATE blends legend and history into a Western spectacle that recounts a treacherous existence in post Civil War Texas.",Justice was delieverd by the fastest gun.,['based on real events'],Action,"['Action', 'Adventure', 'History', 'Western']",['United States of America'],3,1,"['English', 'Français']",2,1.002585,3.9,8,108.0,0,98549,The Legend of Hell's Gate: An American Conspiracy,Tanner Beard,40,38,2011
312793,Walking with the Dead,0,0,en,Released,2015-03-20,"THE WALKING DECEASED is the Scary Movie of the zombie genre, ripping on the biggest and best of zombie pop-culture, arguably the most crazed genre in the world. The story follows a group of survivors from all walks of the apocalypse – an idiotic Sheriff with definite coma-induced brain damage, his hardass son and a hobo with only a crossbow to stave off the walking dead, four squabbling friends forced to survive this zombieland together, and a lonely zombie who just needs love to fully regain his warm body – who leave their once-safe mall hideout in search of the rumored Safe Haven Ranch, a refuge untouched by the zombie virus that has ravaged humanity. But despite the comforting name, they discover that this sanctuary may not be as welcoming as advertised.", ,"['spoof', 'zombie']",Science Fiction,"['Science Fiction', 'Comedy']",['United States of America'],1,1,"['English', 'Deutsch']",2,1.332804,4.2,35,90.0,0,312793,The Walking Deceased,Scott Dow,2,26,2015
309919,The Curse of Downers Grove,2000000,0,en,Released,2015-08-21,"The town of Downers Grove looks like your average suburban neighborhood -- but Downers Grove has a disturbing secret.... For the past eight years, one senior from every high school graduating class has met a bizarre death right before graduation day. And this year, Chrissie Swanson has a terrible feeling that she is going to be the one to die. Can Chrissie survive the curse of Downers Grove or will she, like those seniors before her, fall prey to the town's deadly secret?",High school can be murder.,"['self-defense', 'car mechanic', 'graduation', 'high school', 'shooting', 'party', 'murder', 'curse', 'blood', 'teenager', 'attempted rape', 'aftercreditsstinger']",Thriller,"['Thriller', 'Mystery', 'Horror', 'Drama']",['United States of America'],5,1,['English'],1,2.00163,4.4,24,89.0,0,309919,The Curse of Downers Grove,Derick Martini,23,13,2015
299553,Shark Lake,2000000,0,en,Released,2015-10-02,"Meredith Hendricks happens to be the best cop in her quiet town on Lake Tahoe. When a black-market exotic species dealer named Clint is paroled from prison, something he let loose begins to make its presence known. Swimmers and land-lovers alike begin to become part of the food chain at an unbelievable rate. Meredith and her team discover that they're not just hunting one eating machine, but a whole family of them. Not everyone will make it out alive, but those who do will never forget this summer at Shark Lake.",In this lake you have to fight to survive,"['lake', 'shark attack']",Thriller,['Thriller'],['United States of America'],3,1,['English'],1,1.187764,4.4,19,92.0,0,299553,Shark Lake,Jerry Dugan,6,14,2015
21309,River's Edge,19000000,0,en,Released,1986-08-27,"A group of high school friends discover that they are in the presence of a killer. One of them, Samson, has murdered his girlfriend Jamie. He brags to his friends about killing her, and when they discover he is telling the truth, their reactions vary.",The most controversial film you will see this year.,"['sex', 'police', 'friends', 'murder']",Crime,"['Crime', 'Drama']",['United States of America'],2,1,['English'],1,6.463806,6.7,59,99.0,0,21309,River's Edge,Tim Hunter,2,7,1986
32235,Northfork,0,0,en,Released,2003-01-01,"""We are all angels. It is what we do with our wings that separates us."" In the next two days, the town of Northfork will cease to exist. The year is 1955 and Northfork is literally about to be ""dammed,"" flooded to make way for a new hydroelectric project.", ,[],Fantasy,"['Fantasy', 'Drama', 'Science Fiction']",['United States of America'],0,1,['English'],1,1.9802650000000002,6.7,24,103.0,0,32235,Northfork,Michael Polish,4,12,2003
329540,The Marine 4: Moving Target,1950000,0,en,Released,2015-04-10,"WWE Superstar Mike ""The Miz"" Mizanin returns as Jake Carter where he is assigned to protect a whistleblower who wishes to expose a corrupt military defence contractor. However, the military hires a heavily armed team of mercenaries to kill her and it's up to Carter to stop them at any cost.", ,[],Thriller,"['Thriller', 'Action']",['Canada'],1,1,['English'],1,3.6961230000000005,5.8,49,90.0,0,329540,The Marine 4: Moving Target,William Kaufman,29,10,2015
26388,Buried,1987650,19152480,en,Released,2010-09-24,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,"170,000 sq miles of desert. 90 minutes of oxygen. No way out.","['isolation', 'coffin', 'race against time', 'buried alive', 'survival', 'terrorism', 'danger', 'cell phone', 'desert', 'psychological', 'aftercreditsstinger', 'captivity', 'chases and races', 'mind and soul', 'confined']",Drama,"['Drama', 'Thriller', 'Mystery']","['Spain', 'United States of America', 'France']",4,3,['English'],1,32.841229,6.6,827,94.0,0,26388,Buried,Rodrigo Cortés,15,20,2010
49020,Submarine,0,864659,en,Released,2011-03-18,"15-year-old deep-thinking Welsh schoolboy, Oliver Tate (Craig Roberts) struggles to initiate and maintain a relationship with Jordana (Yasmin Paige), his devilish, dark-haired classmate at their Swansea high school.  As his parents' marriage begins to fall apart, similar problems arise in his relationship with Jordana.",A comedy that doesn't let principles stand in the way of progress.,"['beach', 'wales', 'friendship', 'bullying', 'teenage girl', 'loss of virginity']",Drama,"['Drama', 'Comedy', 'Romance']","['United Kingdom', 'United States of America']",5,2,['English'],1,8.518866000000001,7.4,443,97.0,0,49020,Submarine,Richard Ayoade,51,21,2011
159037,The Square,0,0,ar,Released,2013-06-07,"The Square, a new film by Jehane Noujaim (Control Room; Rafea: Solar Mama), looks at the hard realities faced day-to-day by people working to build Egypt’s new democracy. Catapulting us into the action spread across 2011 and 2012, the film provides a kaleidoscopic, visceral experience of the struggle. Cairo’s Tahrir Square is the heart and soul of the film, which follows several young activists. Armed with values, determination, music, humor, an abundance of social media, and sheer obstinacy, they know that the thorny path to democracy only began with Hosni Mubarek’s fall. The life-and-death struggle between the people and the power of the state is still playing out.",What does it mean to risk your life for your ideals? How far will five revolutionaries go in defending their beliefs in the fight for their nation?,['woman director'],Documentary,"['Documentary', 'Drama', 'History']","['United Kingdom', 'United States of America', 'Egypt']",3,3,['العربية'],1,4.892203,7.8,55,88.0,0,159037,The Square,Jehane Noujaim,8,7,2013
